region_id,region_name,state_name,2020,2021,2022,2023,2024
394669,"Hartford, CT",CT,1021.6512441676427,1119.9222084197693,1581.2117931482524,2067.49270792064,2259.4806801848704
394425,"Buffalo, NY",NY,750.4183373412753,838.9871300052627,1194.0480765583582,1510.6474563469176,1598.331985144485
394388,"Birmingham, AL",AL,809.9137231259848,891.6336453488401,1291.768507557211,1589.5243787359184,1581.899538350549
395031,"Rochester, NY",NY,695.2003095858217,772.1903949191928,1094.4871980309422,1425.6381387896151,1535.2264528591065
394640,"Grand Rapids, MI",MI,968.2336591082204,1084.377824717337,1562.3284476319561,1944.3786016854694,2026.7820090465714
395167,"Tucson, AZ",AZ,1041.2080886258393,1203.8963961249676,1808.691985821766,2191.123376406931,2232.948133005603
753924,"Urban Honolulu, HI",HI,2902.6606569664345,3114.0044630722828,4584.3598440618725,5443.807977120513,5431.235104323319
395169,"Tulsa, OK",OK,707.5544366436026,782.3933590174105,1134.3472675490093,1426.6345952001147,1473.2626308106944
394619,"Fresno, CA",CA,1218.2189161277759,1368.9417088960954,2016.3171881643195,2428.237882414634,2514.551500521056
395238,"Worcester, MA",MA,1295.774211766072,1455.228436720997,2052.121809130973,2618.012931752884,2806.006721663895
394938,"Omaha, NE",NE,882.4386007722325,970.8376299558822,1371.7855510266236,1747.316381175772,1799.6491161838012
394415,"Bridgeport, CT",CT,1824.4088733414872,2034.8145183301874,2875.300637959403,3672.366543365386,3967.3821756919074
394653,"Greenville, SC",SC,879.4094609996251,967.5213818443432,1442.9457311086953,1837.0803998098702,1879.4070331507116
394312,"Albuquerque, NM",NM,953.5250027511461,1078.4704302631321,1593.3075613871617,2016.4412339402936,2106.9857183910867
394357,"Bakersfield, CA",CA,1040.9218011894889,1168.9844174537145,1731.8216547175634,2131.2030127732014,2234.6349162190068
394308,"Albany, NY",NY,1024.6596018437504,1107.089097974793,1547.1752379644095,1956.6154582570064,2062.4304431015958
394753,"Knoxville, TN",TN,872.1186859071671,995.9508808150073,1534.1147156192517,2017.524995538648,2148.032762182734
394367,"Baton Rouge, LA",LA,840.2674774440603,864.1869646856986,1190.4402357699446,1468.564876226788,1484.0811138207066
394843,"McAllen, TX",TX,531.7138866191666,593.0392716772177,878.0730370764586,1144.8803920869034,1195.4015133645332
394908,"New Haven, CT",CT,1019.0073595157642,1143.772428624074,1634.3449309319742,2122.9847475935085,2302.91437108746
394561,"El Paso, TX",TX,632.5483007231873,695.6553685259056,1024.7849682734086,1340.815429882565,1395.209358149379
394318,"Allentown, PA",PA,975.7460945612993,1088.091683787038,1559.0503902539267,1980.6604928065042,2098.317945804077
394952,"Oxnard, CA",CA,2752.093963262432,3054.093392138419,4396.028081945225,5269.08103637335,5530.22389189596
394486,"Columbia, SC",SC,731.162543948801,803.1599733239769,1194.7275498911984,1521.7159623174214,1565.592681902719
753906,"North Port, FL",FL,1226.6626309709357,1405.754818823946,2364.9433954346155,2956.747125217122,2866.6969767380774
394457,"Charleston, SC",SC,1228.9212792207593,1365.4382879250713,2080.709391390295,2641.6794287278553,2759.052577920633
394648,"Greensboro, NC",NC,745.9193548962406,831.9976725131232,1205.5650824890847,1529.3679376002237,1586.663234368184
395134,"Stockton, CA",CA,1738.693389250405,1997.4678045184075,2897.0902901302275,3350.467206064899,3419.8473568224126
394440,"Cape Coral, FL",FL,1055.0288767909628,1211.7227396984356,2045.9958076716418,2563.9443270199595,2479.627556472545
394399,"Boise City, ID",ID,1439.677020457176,1873.8879945249537,2676.9871247953674,2954.001061243538,3008.543042112326
394484,"Colorado Springs, CO",CO,1504.5401911823528,1702.2749955432482,2481.967185837031,2913.561512598688,2917.4320731012526
394798,"Little Rock, AR",AR,724.4850653709009,775.5890140442726,1098.819719939988,1355.9260472286164,1385.985819780905
394766,"Lakeland, FL",FL,887.6423438523302,1000.303856551272,1609.4055357353748,2001.2248378717923,1996.4383295498699
394304,"Akron, OH",OH,659.0082455758696,723.4301613262465,1005.2808632775594,1270.2773562283708,1342.1787341794616
394531,"Des Moines, IA",IA,918.1799307632064,974.6900696485644,1367.9895230543723,1708.8292708936406,1756.3681287945144
395115,"Springfield, MA",MA,1035.2380667980265,1142.5763830783046,1604.3661685351744,2034.6011190107536,2150.391866458394
394931,"Ogden, UT",UT,1462.5897163114607,1733.4126842605967,2601.3980728705355,3055.714977129568,3098.7414590675185
394816,"Madison, WI",WI,1272.8759009941584,1375.191043212071,1919.2504575738683,2454.0221160200035,2578.7606150028896
395235,"Winston, NC",NC,762.0846123107835,856.5446921491672,1247.4314092904247,1583.773055358143,1653.3845069294382
394528,"Deltona, FL",FL,985.5705780100983,1116.8298037447294,1765.538086412089,2193.547866971221,2180.5464603386695
395143,"Syracuse, NY",NY,633.770299978742,699.0002577981264,982.3881110700613,1282.0456680936322,1409.7778798578329
395006,"Provo, UT",UT,1630.5802260068003,1925.7742202258157,2887.160561450784,3333.5565413037184,3347.7137811412344
395160,"Toledo, OH",OH,575.0128008063998,630.3192473932464,863.2089743842467,1084.5612677043207,1150.2788002735008
395224,"Wichita, KS",KS,624.7276096285594,669.4810443254333,959.4725469335568,1236.543711256051,1296.9408773763873
394549,"Durham, NC",NC,1167.4245527215874,1312.0930743069123,2031.3017506732465,2506.0611141623626,2576.0316795716194
394352,"Augusta, GA",GA,695.7598978981915,770.8224832351676,1124.4644207157378,1419.6436390751708,1449.9823658837752
394957,"Palm Bay, FL",FL,1015.5978098237093,1153.203176488863,1814.636475231213,2266.987006882243,2262.306332065823
394711,"Jackson, MS",MS,634.8053099355278,683.6258429052665,968.4806177368614,1193.3274420124806,1195.229186072816
394666,"Harrisburg, PA",PA,867.5469827518879,937.4703694617529,1326.1596415288348,1700.6151063122813,1770.7768497398322
395113,"Spokane, WA",WA,1234.0145882733475,1455.0272878637622,2146.333814694107,2541.192674468916,2549.0958415891096
395075,"Scranton, PA",PA,636.8716597365093,710.4212959848464,992.7237303829187,1243.5616573270718,1318.643425227441
394460,"Chattanooga, TN",TN,876.8766694490351,984.5705717156037,1454.414572629661,1840.7593790885105,1919.309709259468
394871,"Modesto, CA",CA,1469.5724872797728,1676.2420091206748,2419.23186704362,2833.3391557850496,2936.186137096712
394768,"Lancaster, PA",PA,1056.5746829532561,1157.1309666215977,1648.3280035776527,2119.159511209345,2213.7226090584386
394997,"Portland, ME",ME,1414.137167780834,1636.01962810257,2384.6068028826307,3066.0165694256134,3212.233738502535
395245,"Youngstown, OH",OH,450.92392953859417,507.83676402870543,718.5131617615945,906.1718040405171,961.6818373302764
394770,"Lansing, MI",MI,712.7422648796686,776.0108966708585,1072.0946286444537,1338.9859344416925,1408.6699570116807
394590,"Fayetteville, AR",AR,938.1708103932973,1070.2418392360385,1644.8168684833934,2093.979871569331,2167.5932837007736
394589,"Fayetteville, NC",NC,666.4434411702035,737.511880527492,1088.7680636380026,1462.4096359220293,1531.2385818101359
394792,"Lexington, KY",KY,890.3811414252422,973.826323021427,1393.4748803990196,1785.4652589096813,1878.3789245714063
394971,"Pensacola, FL",FL,892.3475858212547,1016.1075276414385,1535.6935657424663,1925.5493414122154,1935.9449520564513
395068,"Santa Rosa, CA",CA,2854.3936050699435,3049.65248723373,4196.863910036208,5023.68027144415,5084.402469794441
395019,"Reno, NV",NV,1699.7878731810754,1980.932028117262,2924.464318630186,3331.4721056545136,3423.803093324286
394698,"Huntsville, AL",AL,915.1246239283142,1056.758538850934,1575.1379864803932,1932.4482421184548,1925.5008891511168
394995,"Port St. Lucie, FL",FL,1071.1217240334213,1227.9478494781422,2013.980998254885,2527.270920324838,2547.184351307434
394761,"Lafayette, LA",LA,794.5543910020834,785.6815849576465,1058.8440245530069,1254.7028789949618,1219.038822122902
394898,"Myrtle Beach, SC",SC,951.7604252790452,1068.470450921471,1686.5538583320797,2133.1197675147127,2141.959028352632
395116,"Springfield, MO",MO,732.5258318726102,824.2464033489268,1246.1827267779533,1571.1036581821074,1609.561613686741
395195,"Visalia, CA",CA,1055.467418871629,1191.2154728605574,1743.649049754272,2120.08406031758,2184.909453354457
394746,"Killeen, TX",TX,751.1102816559637,852.7984706324677,1334.819614299067,1640.1317603979915,1605.962227519037
394338,"Asheville, NC",NC,1226.9071051574708,1384.2846607021102,2052.3459985082864,2584.1364689016004,2685.9596527863164
395244,"York, PA",PA,854.4097647127097,934.1762817053017,1316.6367599209582,1688.6857048055074,1764.0315019783202
395183,"Vallejo, CA",CA,2015.2621270957945,2244.755744652893,3193.4418221125447,3689.012460777652,3743.1003566921704
753917,"Santa Maria, CA",CA,2671.886487436395,3030.114858579627,4638.797514971906,5736.379764651644,6068.849239215611
395050,"Salinas, CA",CA,2597.728581817873,2930.4107249783015,4219.76047283256,5063.570916582319,5265.344377253875
395048,"Salem, OR",OR,1407.9357014374825,1596.8102580085952,2297.7555945216145,2759.784267612897,2787.3306950160604
394870,"Mobile, AL",AL,587.2683264158212,635.8982179472147,911.070475735828,1145.6598765771503,1179.1138849846413
395015,"Reading, PA",PA,835.1607411855572,917.9190682064956,1310.4380025463665,1685.9016442562113,1781.8996004226012
394502,"Corpus Christi, TX",TX,792.9523110324417,836.8154823442786,1166.6295432427821,1409.9001561497923,1396.4598610438609
394421,"Brownsville, TX",TX,562.4442331355086,636.8855468850171,942.665887545313,1223.5061687599255,1248.921863856058
394820,"Manchester, NH",NH,1339.36263388077,1515.5231378688104,2180.2070457338846,2818.401951119012,3016.0835112222794
394612,"Fort Wayne, IN",IN,686.1483961041444,759.8960299851415,1095.5177689265436,1412.882293195905,1491.9383546825409
394658,"Gulfport, MS",MS,666.0734556309296,726.6062248347456,1049.2751869652623,1288.5532523946442,1313.878802032011
395051,"Salisbury, MD",DE,1242.2635185099268,1415.9104818539242,2081.6566058872177,2596.1689895414142,2627.5156915136818
394596,"Flint, MI",MI,526.2217497454268,602.4260858342401,839.1426607984287,1030.7484232112554,1088.4997542656524
394972,"Peoria, IL",IL,481.7771485209237,508.0277904503177,709.044908192183,880.1638939734157,927.9256763212339
394439,"Canton, OH",OH,603.2927288773656,655.8315763130714,912.2095432599316,1149.3027752933565,1217.6401439514482
395070,"Savannah, GA",GA,924.7436289458877,1013.5742611899718,1535.9032909719228,2035.9728711979558,2168.792364140061
394327,"Anchorage, AK",AK,1408.7113764556095,1425.2478891956068,1939.9737553445868,2396.1197230527127,2431.2375408389444
394372,"Beaumont, TX",TX,675.6341276941598,690.4114858709341,920.8956673755097,1069.30702398265,1043.9957204839734
395096,"Shreveport, LA",LA,678.2451989990481,668.0271047089325,875.3003617069702,1024.4221114250026,1047.0652064174249
395164,"Trenton, NJ",NJ,1200.8692306632327,1302.2334360899854,1861.8581451008197,2431.4112463547817,2636.5522762662504
394875,"Montgomery, AL",AL,631.9566183587666,670.2116911850261,958.2416578139583,1199.8252900210925,1225.1537510055389
394520,"Davenport, IA",IL,622.0949859653709,647.2795416108376,881.6099311736192,1079.4695604853887,1101.4585982930837
395146,"Tallahassee, FL",FL,874.6213520042558,946.8557053266312,1362.1012039364407,1721.8706866748469,1770.4641043286128
394576,"Eugene, OR",OR,1400.264694383736,1595.421493689256,2291.2859304693516,2782.1857551002904,2795.298651987596
394901,"Naples, FL",FL,1552.1055497335285,1763.1336328160469,3060.416339951493,3894.925629832323,3876.2016139692
394332,"Ann Arbor, MI",MI,1316.848498012766,1387.7886771148326,1909.6027094638812,2367.6576277758463,2443.083559470762
394927,"Ocala, FL",FL,762.0884140976526,868.41558573881,1421.2736896282574,1801.2242562053568,1787.491477892766
394679,"Hickory, NC",NC,699.6656504479689,797.6939149218603,1165.9763864124536,1498.6616104232023,1568.5597947830283
394697,"Huntington, WV",OH,494.90512777420435,534.5185112780334,729.6570098638625,884.5013005293791,907.6987159397145
394602,"Fort Collins, CO",CO,1817.743317416528,1979.5055962553968,2903.543317972543,3479.309576559035,3494.544028420778
395033,"Rockford, IL",IL,531.1890079789724,581.4170512354071,830.0280185258653,1066.5718629940422,1174.7300385413246
394796,"Lincoln, NE",NE,896.2707034798626,979.8014035784669,1389.8802480355062,1742.4142029983384,1778.014882945237
394622,"Gainesville, FL",FL,901.5504596977116,999.0898407534411,1472.0563366352524,1869.3508897732402,1917.1365686612498
394405,"Boulder, CO",CO,2424.215401635809,2668.4241448204334,3954.654185113933,4662.723506275136,4644.139396932637
394646,"Green Bay, WI",WI,892.1184996201079,984.9960135624345,1398.47039561915,1811.3896217852953,1932.7111516132225
394488,"Columbus, GA",GA,567.4102361245322,622.1866539702294,882.5617647407516,1109.975078753763,1165.3418364075412
395107,"South Bend, IN",IN,631.6140180330522,697.5306585301925,1002.9010853241274,1278.4045058552706,1342.2139229348156
395109,"Spartanburg, SC",SC,762.2637848557202,852.1171835162257,1281.6400515160724,1613.5601272100657,1670.2419729822952
394645,"Greeley, CO",CO,1671.226182848762,1838.2507174997543,2695.4058667856843,3179.946912024563,3167.1901061862554
394808,"Lubbock, TX",TX,675.8348264332094,732.4019682669435,1062.0734745121297,1317.6970822223882,1300.5271600617768
394471,"Clarksville, TN",TN,824.7107586978997,918.9523183408896,1395.1619152713793,1767.1888202277617,1809.1059454889566
395028,"Roanoke, VA",VA,815.226708466406,899.4935325443865,1281.672957824248,1641.243071923135,1724.422514597298
394579,"Evansville, IN",IN,628.5662871513199,685.6208564419222,968.1947698478506,1222.1501379228694,1277.5747859949408
394747,"Kingsport, TN",TN,644.9503079630314,696.659239389936,1030.9499520561978,1340.3024898543767,1440.1216263205704
394741,"Kennewick, WA",WA,1371.6364556643357,1501.9197918984357,2200.1481775786347,2675.1305289188895,2714.7649595747066
395179,"Utica, NY",NY,584.8375064616706,653.5734138655017,925.8139717764253,1163.378202745069,1239.0744240050328
394660,"Hagerstown, MD",MD,919.5360511199715,1029.6899007588954,1476.6953077147327,1839.5988596808108,1918.5182225918186
394543,"Duluth, MN",MN,729.5696329416119,804.0483798384612,1134.6768010435492,1423.9680968188238,1470.6800771114379
394937,"Olympia, WA",WA,1584.4817141946835,1857.7452559234614,2677.1145696486888,3163.7559061841785,3256.962949618923
394803,"Longview, TX",TX,703.1169361030916,720.8514895083159,1045.330012371987,1322.3382287454504,1322.9541470375304
395229,"Wilmington, NC",NC,1198.8500385617976,1342.569874046304,2030.773224480703,2637.2890124490636,2734.667522737525
395061,"San Luis Obispo, CA",CA,2733.7079807892874,3004.951441951735,4391.2663195338655,5400.1956297717925,5590.388832149932
753875,"Crestview, FL",FL,1311.3710252303956,1496.442967771185,2307.269330246069,2849.693646121757,2799.3926687763465
394851,"Merced, CA",CA,1281.1994297611598,1457.491033148398,2167.8068052839035,2535.1395696571626,2625.757340582007
395197,"Waco, TX",TX,745.3030294397226,848.5218041616703,1297.6646800948274,1610.687810748379,1606.462520521435
394447,"Cedar Rapids, IA",IA,715.8573482828015,754.1667876699776,1055.3434657533423,1326.3014273722895,1360.0003083841095
394348,"Atlantic City, NJ",NJ,939.0417874640776,1076.2510822104905,1580.5715903099074,2071.290988813213,2238.831317884699
394412,"Bremerton, WA",WA,1826.2674562947102,2110.655860334789,2996.7667781972345,3469.1249439202215,3514.05923674781
395103,"Sioux Falls, SD",SD,1001.5203317171405,1093.347350258874,1600.6403896819363,1995.5017778511349,2045.9591252837515
395065,"Santa Cruz, CA",CA,3628.6808237146583,4172.25262397126,6151.088226460008,7125.596024151709,7236.0968409811585
394572,"Erie, PA",PA,578.3464586229558,631.3897131849232,884.2614852525047,1131.460257947707,1207.346411112732
394924,"Norwich, CT",CT,1058.6916502160636,1195.6089183756,1690.545986906439,2189.2496545161384,2369.0330116260834
394323,"Amarillo, TX",TX,639.7555140069807,695.6916948554089,1014.3351343077238,1272.7653726584788,1297.8065176595132
394772,"Laredo, TX",TX,760.2688377976305,802.4892940698855,1096.838571173327,1361.5975162303887,1322.2442017215114
395171,"Tuscaloosa, AL",AL,727.5010166583485,778.3146707578917,1090.983482839369,1365.7027263212765,1373.787611407329
394483,"College Station, TX",TX,993.2550794546114,1040.6140797813682,1478.6424324930358,1869.1628078558704,1896.6526836344408
394732,"Kalamazoo, MI",MI,810.3295296604865,888.0549547581622,1246.4923583109614,1547.1234723878197,1608.0297628101673
394811,"Lynchburg, VA",VA,797.3033358877088,876.2137820687545,1249.5595114926446,1615.3373593915112,1686.9215468624798
394455,"Charleston, WV",WV,439.4137301935557,474.19453031508584,656.9055657914358,834.56620957313,870.1937191264425
395240,"Yakima, WA",WA,1088.9393972581408,1230.7954911768802,1709.4129589471704,2068.670080760531,2118.1936865549674
394585,"Fargo, ND",ND,1080.3990371459079,1104.3097476318885,1528.7537808452225,1888.826987098296,1909.6610748674782
394387,"Binghamton, NY",NY,511.21924014397456,558.5129750369643,783.0166587143308,1005.0620740161966,1087.038608271752
394609,"Fort Smith, AR",AR,589.9023932959183,638.3820878439179,922.1197045930675,1144.6216781204223,1169.8785173409226
394334,"Appleton, WI",WI,922.6649844696116,1002.6142554911653,1418.343117259211,1857.0742697793728,1957.232262644251
395161,"Topeka, KS",KS,582.8733456714037,637.9782232520467,919.0272434183363,1185.722957309679,1251.4276699905172
394813,"Macon, GA",GA,537.9853555897367,595.5662458002308,878.9813962815892,1125.1297216111968,1167.2381134816428
395174,"Tyler, TX",TX,795.5297541695868,869.0565736903549,1289.2721783651612,1673.5437390805307,1684.7662166206526
394361,"Barnstable Town, MA",MA,1932.5440365533498,2269.8654940303454,3411.2705685874585,4346.643770583538,4575.122388008265
394519,"Daphne, AL",AL,1144.1132692120123,1295.3392634821075,1918.4831921852065,2418.325114893812,2429.950632745081
394378,"Bellingham, WA",WA,1843.036188201888,2113.309990942123,3078.6568045188324,3652.4575902391425,3733.5748869299005
394429,"Burlington, VT",VT,1417.8714329724178,1550.8109144676876,2222.3057884081254,2846.4746184050455,2929.019325225397
395030,"Rochester, MN",MN,1036.8547333317822,1128.1703977562336,1589.4123975382274,1942.3234912371736,1979.8411008659652
753895,"Lafayette, IN",IN,772.4081402475248,847.3740364061742,1212.7286254100238,1527.0904374119227,1634.2765800507452
394454,"Champaign, IL",IL,691.6407371503942,723.4328629019245,1009.3502176199072,1254.335831105511,1315.7256796456595
394848,"Medford, OR",OR,1438.764261787633,1625.8114223105104,2285.7392687511497,2682.4040462169255,2682.0588385163387
394459,"Charlottesville, VA",VA,1376.4887567262583,1500.0540198745057,2121.233572515224,2643.6060730675486,2755.095929585875
394763,"Lake Charles, LA",LA,919.6157803746864,886.168712188069,1132.2260808655276,1273.6673841151107,1196.3528622026824
394773,"Las Cruces, NM",NM,797.5067174631563,881.5704031730262,1315.9508295885928,1727.1834078243264,1769.4928218488774
394464,"Chico, CA",CA,1479.729325400175,1607.581370381312,2222.68307417839,2535.0036853937036,2491.1811100297414
394681,"Hilton Head Island, SC",SC,1373.509133275813,1536.8842460946628,2429.481844293699,3158.735065850388,3277.996172620357
394346,"Athens, GA",GA,972.5522934196752,1104.944058408462,1641.3376969397593,2076.993894385581,2185.218446268776
394765,"Lake Havasu City, AZ",AZ,1082.4522320818799,1291.6429647608961,1928.2350002201963,2254.8866738206852,2257.685378728462
394485,"Columbia, MO",MO,877.1289458899182,970.9830587573487,1418.0970473407224,1780.850661723712,1832.8184222371574
395114,"Springfield, IL",IL,631.7958319554463,635.6125325349271,855.6870699634446,1077.6678204425523,1120.624975521512
394691,"Houma, LA",LA,852.5627731241992,827.1765631908506,1021.8798432496261,1156.5868565540225,1157.4376673669656
394872,"Monroe, LA",LA,564.156487677319,576.335601809075,799.4808040062713,963.8114686338369,970.3322682389327
394565,"Elkhart, IN",IN,730.8775625203425,808.1510063201746,1168.706568378814,1462.5532016974946,1500.047548248849
394726,"Johnson City, TN",TN,729.7009686877863,811.7939785950903,1207.4198643954314,1564.323202015986,1663.4154786167803
395247,"Yuma, AZ",AZ,767.4935072429339,889.1936484614126,1371.7978798687036,1706.787403416229,1752.8642923064162
394623,"Gainesville, GA",GA,1045.6510220216742,1195.9962603916565,1854.8776144076407,2329.2995461826413,2422.2103512244794
394716,"Jacksonville, NC",NC,785.1689512345134,853.0493907145933,1271.8918727015773,1684.1870260430978,1745.7554157458853
394597,"Florence, SC",SC,549.1305849161457,601.0592286161307,864.2166060868922,1075.8892029415347,1098.6088830351553
395118,"St. Cloud, MN",MN,921.8838679902709,1006.8240196943985,1441.8946083995904,1792.1842980609601,1847.6317452257306
395011,"Racine, WI",WI,841.4660005745909,924.70585018657,1286.9534287134102,1633.1963505305514,1716.1257516684634
394380,"Bend, OR",OR,1943.4795832515847,2395.754414137302,3574.3110880145473,4156.4819711058035,4251.161528772148
395047,"Saginaw, MI",MI,433.9895582714526,489.3927283737068,692.0715556513497,894.2939280590325,942.785648663356
395202,"Warner Robins, GA",GA,696.6390899290762,749.9604426374221,1110.7524629790676,1450.817771831883,1505.1610943262588
395151,"Terre Haute, IN",IN,460.7740226871672,501.61468165515595,705.240441663265,902.7253759338436,943.8974532756279
395009,"Punta Gorda, FL",FL,975.8857304953598,1129.6988890627824,1898.0043186598941,2336.21868890666,2218.57613361051
394386,"Billings, MT",MT,1165.9913039365638,1274.8107339052565,1895.571576416777,2406.8684816540326,2462.987363859466
395018,"Redding, CA",CA,1236.7274467523737,1390.5984654436181,1971.1562491417824,2317.3673179708107,2324.5817743975226
394748,"Kingston, NY",NY,1056.433403443381,1277.4147086855849,1863.070137410573,2368.8041532510906,2539.810029166006
394960,"Panama City, FL",FL,1010.6027071696253,1132.5512864260963,1774.1002707417326,2247.8049310406136,2207.353972980693
394729,"Joplin, MO",MO,606.3309366672682,666.1075257848092,984.5939896108481,1252.7658998450472,1298.0932271268478
394539,"Dover, DE",DE,1023.6491036125744,1144.6651102977632,1651.5262585544315,2097.085666080547,2186.807711192747
394559,"El Centro, CA",CA,1105.879356366331,1187.0801213282682,1665.514606382859,2072.0375386950195,2186.07247510951
394712,"Jackson, TN",TN,579.2604989901188,640.0353715759406,960.0495980007859,1187.7997809500348,1207.6858268619965
395246,"Yuba City, CA",CA,1368.78373609375,1565.0080587036327,2260.834525267694,2634.889582215047,2693.2843795750046
394406,"Bowling Green, KY",KY,746.4367138656943,820.2796185016069,1186.0072181232597,1519.201571063417,1563.5758621081725
395119,"St. George, UT",UT,1512.700372019169,1826.8556228224486,2800.3973536922695,3277.8397553182353,3285.3918102976354
