region_id,region_name,state_name,2020,2021,2022,2023,2024
394669,"Hartford, CT",CT,1236.5992619251497,1337.0881525006907,1488.286429054337,1594.5992352278408,1717.4149237693846
394425,"Buffalo, NY",NY,922.51542845014,987.4873865039774,1092.8663594547745,1158.7870198570988,1223.5305871435248
394388,"Birmingham, AL",AL,1006.7342203182674,1051.772313589792,1202.1457006914284,1221.066316906866,1211.6832381346906
395031,"Rochester, NY",NY,1005.158395861052,1105.6088286468828,1238.373619252202,1286.2129436936375,1347.4051241541274
394640,"Grand Rapids, MI",MI,1113.7768625417134,1196.2010492539218,1338.9625746858817,1406.1398909979034,1475.9191121677031
395167,"Tucson, AZ",AZ,844.9935275919751,943.3404076858204,1114.8880831548606,1167.2817178924397,1186.1923417070386
753924,"Urban Honolulu, HI",HI,2002.5680991806528,2119.239389332195,2265.348561057453,2337.4789007240433,2420.8086008379205
395169,"Tulsa, OK",OK,833.6127625740658,911.5597175261588,1078.1594698095364,1070.3868954630648,1123.4399840992587
394619,"Fresno, CA",CA,1063.9401360695508,1286.7609418685383,1435.590652486443,1475.9291663348718,1526.280821995047
395238,"Worcester, MA",MA,1379.1465857448509,1485.7576077440135,1694.1576839002996,1817.5716219486096,1947.3806472099436
394938,"Omaha, NE",NE,958.8017800841344,987.9013266251592,1083.7946030007106,1170.7541859284297,1208.1858188180267
394415,"Bridgeport, CT",CT,1943.1115198382936,2097.9248744029524,2323.4499026252356,2429.908928548555,2560.658898096765
394653,"Greenville, SC",SC,1044.3085865427322,1124.5915585643218,1287.717259585614,1330.660976925334,1364.934830371181
394312,"Albuquerque, NM",NM,918.4616839995828,1043.3774819837658,1216.2840737151896,1284.2057798705468,1317.9091286924297
394357,"Bakersfield, CA",CA,956.5914619449233,1062.5469407234707,1276.3401943937977,1344.5635500378364,1399.088664909102
394308,"Albany, NY",NY,1160.8489043365278,1240.4009457886923,1362.8774954286064,1410.474092768023,1483.4949899593862
394753,"Knoxville, TN",TN,1003.6528318733256,1128.203525228664,1420.9080273210293,1521.4995280965834,1577.5059184542115
394367,"Baton Rouge, LA",LA,999.4938058866344,1048.191260268031,1182.6917095979263,1179.6295970689114,1183.1500399813715
394843,"McAllen, TX",TX,786.5520256706365,820.1660600472708,902.5613334458978,941.15201423744,959.6675363572784
394908,"New Haven, CT",CT,1275.3976744171205,1353.659922312832,1547.4213803886591,1648.1139276626498,1800.1955959546654
394561,"El Paso, TX",TX,748.6028501039317,796.1226977869683,925.4208866109734,993.8262072564592,1029.06089941904
394318,"Allentown, PA",PA,1150.9742859536843,1292.9443950938196,1468.5347370944764,1517.8606300393426,1556.72288079051
394952,"Oxnard, CA",CA,2017.1576915599671,2245.1804063544364,2528.6761643808304,2582.0409334892506,2657.9177745436145
394486,"Columbia, SC",SC,945.780054509214,1047.394186643991,1205.4271863191514,1267.2210856570996,1313.2576595847418
753906,"North Port, FL",FL,1298.5370711801572,1456.5659889157164,1915.0906198600517,1967.9240281307937,1950.015103469591
845158,"Dayton, OH",OH,894.6137115113899,937.6643514078204,1057.868937731285,1107.2289544431692,1170.7811081652048
394457,"Charleston, SC",SC,1263.540548747744,1357.1474785737869,1614.3934305152416,1746.9096064319203,1794.4457969931957
394648,"Greensboro, NC",NC,763.5594234229096,835.8469071395393,1005.663991635632,1041.4348740748248,1097.7950426078569
395134,"Stockton, CA",CA,1491.6698348173015,1720.822043714728,1863.6299753994836,1878.9349259106696,1970.823813570343
394440,"Cape Coral, FL",FL,1202.4176132917955,1312.279247247773,1754.801735542498,1856.7047838138385,1763.0074820029804
394399,"Boise City, ID",ID,1092.8958696084503,1333.3848894938735,1491.1276735675651,1483.423800836469,1486.5861169949153
394484,"Colorado Springs, CO",CO,1206.8554337347914,1347.5725194489075,1504.729073699384,1530.3845130603966,1524.6251140740762
394798,"Little Rock, AR",AR,793.2431565693344,876.3788202126954,950.9005672305952,978.3042537798786,1024.8815033192925
394766,"Lakeland, FL",FL,1158.246623668895,1267.2293863186428,1573.3897818427577,1601.6398676191684,1622.5386232353576
394304,"Akron, OH",OH,793.8768596829501,847.9390593247356,949.1300893008292,1016.5240858098512,1077.0197049397502
394531,"Des Moines, IA",IA,934.0350131261396,961.9957029734132,1028.594134641988,1075.543458348082,1105.2832250140411
395115,"Springfield, MA",MA,1185.2795395385306,1270.970610996269,1408.7259584226117,1560.6215269634877,1670.17935168479
845159,"Poughkeepsie, NY",NY,1369.5452519655898,1572.763879469196,1758.815886105212,1862.6422266625748,1959.230015714857
394931,"Ogden, UT",UT,1019.3809157478618,1149.2466064775738,1358.7053843042047,1411.065038210642,1425.646451964416
394816,"Madison, WI",WI,1191.806257320275,1232.049390763952,1319.5314860188862,1465.7504906339464,1542.0115088481916
395235,"Winston, NC",NC,880.9187785617327,990.7137075078584,1169.2316612291452,1197.906774363633,1218.311887482815
394528,"Deltona, FL",FL,1156.8666988405982,1246.6155517484794,1526.385833433913,1603.16736354926,1591.3318842516742
395143,"Syracuse, NY",NY,999.7333966820628,1095.9435007262146,1228.3407372410798,1279.3432472000038,1357.5833440415497
395006,"Provo, UT",UT,1118.4144505863003,1234.228675257065,1456.237957899821,1478.9037679436633,1509.0050510139697
395160,"Toledo, OH",OH,743.2827902406881,819.7989027065232,935.5045469239363,952.9223978164724,991.2057284177148
395224,"Wichita, KS",KS,622.9368501284647,667.06407107575,723.960450021163,782.8384735976032,831.3980588585725
394549,"Durham, NC",NC,1188.64443690568,1237.0969567393977,1465.23228635462,1511.7280524239534,1512.5617978074772
394352,"Augusta, GA",GA,908.7157189157276,999.7925202713556,1147.345212037313,1183.6295016587487,1207.1709263396588
394957,"Palm Bay, FL",FL,1171.423860395225,1312.4701762025888,1611.4795500697537,1664.1814586140572,1663.3521665123048
394711,"Jackson, MS",MS,1020.620586861616,1083.6474449977256,1194.0479213038277,1262.6492797022,1296.8431043277214
394666,"Harrisburg, PA",PA,908.2241496720044,991.8056488796776,1126.9414661823605,1176.7852577512947,1197.25896689396
395113,"Spokane, WA",WA,984.4367885753156,1169.587834141585,1309.523686748882,1315.1670728471408,1332.6502568497024
395075,"Scranton, PA",PA,813.3325208689237,900.0073731569638,1012.739802533336,1052.137280010736,1113.1035063178715
394460,"Chattanooga, TN",TN,958.8977364772433,1065.3080262168678,1256.441944532274,1293.397725092506,1330.8156893378411
394871,"Modesto, CA",CA,1262.995628568299,1392.1434051346564,1570.336907204608,1616.8419470298747,1701.2365222293945
394768,"Lancaster, PA",PA,859.3683213584728,950.4243069314324,1043.328984163186,1134.3888555690423,1195.6040870317368
394997,"Portland, ME",ME,1457.8242526806584,1595.2300560251838,1817.5285805814792,1941.9307629685068,2029.52195310964
395245,"Youngstown, OH",OH,591.3909746917653,632.5193555688427,698.303200521977,725.422076682084,761.0271696124668
394770,"Lansing, MI",MI,761.6321038091304,801.8717403688665,892.5005627587312,928.944163466081,987.2220995584612
394590,"Fayetteville, AR",AR,906.956285876482,956.2658490844796,1113.0129951071283,1230.3665574808224,1262.1047947890877
394792,"Lexington, KY",KY,861.9950725971082,927.8778387386257,1053.538439389194,1128.6756033231168,1173.3870484941158
394971,"Pensacola, FL",FL,1065.4934818511656,1272.2675834500783,1464.2506970365437,1471.3850319987248,1493.7605042764526
395068,"Santa Rosa, CA",CA,1965.506821682366,2033.8798246459453,2325.0819538202813,2338.177657124649,2383.4751054723233
395019,"Reno, NV",NV,1346.8170082056165,1507.1083911935232,1629.165303104275,1620.9454044106362,1646.4275791826835
394995,"Port St. Lucie, FL",FL,1329.3729972258725,1541.4233832767443,1895.0041124005768,1997.3409591482944,1955.355321437036
394761,"Lafayette, LA",LA,883.3852114142236,932.1339076894626,1049.3340124358745,1052.867606538856,1081.0650870577615
394898,"Myrtle Beach, SC",SC,1156.2964799583872,1252.2536884341812,1576.3677761601757,1605.873088556573,1616.4901856079605
395116,"Springfield, MO",MO,655.0098902495439,721.2671242526794,797.2060386331175,817.3099749343723,852.9117954247768
394746,"Killeen, TX",TX,737.9608612074163,843.6677950910638,1004.6315059817756,1031.7902241451304,1028.309230115399
394338,"Asheville, NC",NC,1090.7041515680462,1201.1477941854428,1420.791381474483,1521.744568950459,1551.1926244236397
395183,"Vallejo, CA",CA,1862.0346752122448,2023.1678914072113,2196.9574654100347,2197.5295310028037,2230.671433718087
753917,"Santa Maria, CA",CA,1936.0329997499157,2140.850545881089,2580.011374647356,2623.94390485613,2749.013725873552
395050,"Salinas, CA",CA,1734.349387824981,1860.4210644443713,2073.269802585079,2135.984880337188,2247.8727287753704
395048,"Salem, OR",OR,1081.489569413022,1185.194015314862,1340.1034412059814,1417.3562694912937,1437.7328676056957
394870,"Mobile, AL",AL,754.8163741404337,836.7257956891381,939.6828732731236,1000.3399105777672,1061.0571630997397
395015,"Reading, PA",PA,765.1714052378733,849.0314387240247,949.9129146943916,1055.4409322671158,1139.3230152696055
394502,"Corpus Christi, TX",TX,917.0758423151044,1015.62522266467,1091.439391983359,1132.0770479363914,1114.950489898607
394421,"Brownsville, TX",TX,866.998334930401,920.4085968812508,1005.9979583149436,1094.775932346163,1174.1525967555076
394820,"Manchester, NH",NH,1386.445085330581,1544.9524088634723,1814.4859963828967,1916.8861288749836,1983.755860844818
394612,"Fort Wayne, IN",IN,743.6278675701958,837.5545629783938,995.366475879408,1005.4951747817616,1031.568039963926
394972,"Peoria, IL",IL,668.867195755301,688.8429702076904,754.6596947369106,813.0960055072555,861.2865538569574
394439,"Canton, OH",OH,642.7813004697653,674.8232841040893,767.8102626433093,805.0863221778167,872.2761109867131
395070,"Savannah, GA",GA,1150.6610761903678,1243.2325589808952,1528.1929180726731,1625.137801848213,1662.2457376390112
394327,"Anchorage, AK",AK,1130.9885129661643,1172.9836175770545,1318.271718765575,1410.26802280754,1477.0107704067304
395096,"Shreveport, LA",LA,944.4024036087026,1030.5793793835835,1121.7743321292237,1204.306538039791,1223.2740228958876
395164,"Trenton, NJ",NJ,1793.9986504987794,1933.3599222727096,2179.6519602820877,2301.7075805398313,2384.024304543703
394520,"Davenport, IA",IL,683.0132870595324,714.3773611515414,765.6639868492704,811.8887791573699,840.882174301076
395146,"Tallahassee, FL",FL,912.160046871983,958.6495262199152,1170.037875560707,1277.668660989637,1329.7600003630996
394576,"Eugene, OR",OR,1271.3437351927032,1348.6803416730609,1566.297860360474,1630.4582701675145,1716.486364428759
394901,"Naples, FL",FL,1475.7776967522525,1626.253848177858,2338.179340390154,2373.2927044072853,2352.9368457076903
394332,"Ann Arbor, MI",MI,1451.6993968026616,1532.7931001341626,1719.501915513288,1803.7139819913248,1895.362302050878
394927,"Ocala, FL",FL,967.0987844776212,1074.1884370557896,1398.0661860299565,1388.0495379680374,1354.3335663035964
394602,"Fort Collins, CO",CO,1341.325615327366,1378.2514912347874,1551.1992997936704,1644.638652471849,1693.2237410091584
395033,"Rockford, IL",IL,674.0288382075818,744.1566567701863,823.7502054181263,881.3417409795477,923.7473299637256
394796,"Lincoln, NE",NE,869.416639337626,907.1123158046288,989.5931097093248,1059.8348971179607,1121.3068877475291
394622,"Gainesville, FL",FL,1159.0798212323411,1189.6903671608325,1450.001989854197,1507.0934702027505,1511.7539143653016
394405,"Boulder, CO",CO,1663.5060033864693,1754.0659476024734,1971.4776734526624,2047.5107322646104,2094.976047153174
394488,"Columbus, GA",GA,781.3568810613662,829.6142107906381,948.4329275030916,972.9954571078129,1004.1178139135868
395109,"Spartanburg, SC",SC,1028.678936095542,1095.2410352197946,1201.199625043694,1260.8181699506988,1312.023605293222
394645,"Greeley, CO",CO,1107.99694308604,1148.6396828481872,1282.4483078140236,1343.5531568717745,1376.031829660641
394808,"Lubbock, TX",TX,795.3556036979282,849.2357360795543,926.6910190242128,937.0859377756656,968.7336934357714
394471,"Clarksville, TN",TN,884.8141628867385,967.9371777997736,1132.639524486783,1123.3482842958238,1153.7634756468392
395028,"Roanoke, VA",VA,855.064873060974,920.1510019703828,1091.6540705295038,1155.7632206430794,1194.7229509887388
394579,"Evansville, IN",IN,645.5625546201759,686.3479921540163,738.1645495342738,809.9440965994216,874.9597247719151
394741,"Kennewick, WA",WA,1104.38510343456,1310.7785713501764,1464.492078209326,1530.0083912164328,1541.6635232201872
394937,"Olympia, WA",WA,1372.2222072003478,1525.6506112911188,1715.0671809461385,1729.7412524095284,1766.6755379049807
395229,"Wilmington, NC",NC,1101.4110165380514,1183.5677573968512,1484.268593745074,1497.6603391455087,1513.4029028055118
395061,"San Luis Obispo, CA",CA,1616.4904248604255,1692.6346099267632,2009.0662713898864,2132.6572470295787,2234.4943033356963
753875,"Crestview, FL",FL,1245.427841563319,1547.88771268839,1793.158506593481,1760.965221121388,1726.3008076079998
395197,"Waco, TX",TX,1022.6902511777964,1070.5582099768756,1218.1301978503732,1292.9572416544431,1312.1390929086942
394348,"Atlantic City, NJ",NJ,1038.1578158067084,1226.0623461396367,1460.0321798081438,1564.3657598457787,1716.2643616472567
394412,"Bremerton, WA",WA,1383.217699137027,1574.0756892261315,1733.823869885418,1660.6987177114372,1796.3329288240573
395103,"Sioux Falls, SD",SD,811.3162724635192,849.7326538374115,970.0778858742308,1026.6396646483174,1039.8048690138633
395065,"Santa Cruz, CA",CA,2286.892111906324,2371.480493704468,2731.10048501691,2861.9642045394776,2916.5771799340578
394572,"Erie, PA",PA,550.3305969276553,565.2874226981371,631.8595885478286,685.2691942734441,755.1495903613078
394924,"Norwich, CT",CT,1022.3973307891166,1151.9317104566103,1296.2913055929678,1410.619376081194,1574.684447882598
394323,"Amarillo, TX",TX,674.2479341999716,716.8313580266106,788.1339718047122,810.3936153031962,867.4275355728234
394772,"Laredo, TX",TX,955.051816581906,957.561465459662,1084.197668072317,1123.1700609014772,1198.9852145006537
394483,"College Station, TX",TX,961.4916913715398,961.412544082936,1064.465655118776,1158.2814564190742,1210.265481222088
394732,"Kalamazoo, MI",MI,807.2086033835839,866.6359421943854,980.81015662124,1015.416429066773,1050.2628273169073
394585,"Fargo, ND",ND,775.9626610201682,798.1533256811858,863.3423486407842,885.8390677842215,949.492054669378
394387,"Binghamton, NY",NY,734.5411889480895,821.9518442419935,928.979996925895,979.1096186491772,1141.338206422362
845160,"Prescott Valley, AZ",AZ,1095.3826210882007,1274.746233829591,1528.9483386358745,1523.944273264289,1566.2908540635983
394813,"Macon, GA",GA,802.5030664230266,972.5789339961966,1078.5042071536004,1153.143994503864,1150.0482407868
395174,"Tyler, TX",TX,965.9747152209404,1040.3901561442074,1128.8206815882113,1201.524150050759,1218.1582967855695
394519,"Daphne, AL",AL,1068.5259909766933,1188.0201079990768,1397.7206116224322,1454.5163109949465,1442.1281146513963
394378,"Bellingham, WA",WA,1264.6334029861546,1355.9439065847268,1547.102271034738,1647.557857929045,1676.9392049357457
394429,"Burlington, VT",VT,1333.3076787337632,1400.8077790173493,1586.2420909356972,1724.486007338638,1865.0090440386136
395030,"Rochester, MN",MN,1220.0367006986148,1247.9347812854392,1359.7938364706729,1398.1455986329456,1445.0551808532057
753895,"Lafayette, IN",IN,754.3569976002337,765.8851065477186,881.9636019776882,953.6938397606704,1017.0037776169374
394454,"Champaign, IL",IL,772.2642826313992,800.5521508938097,903.312310432588,947.0385097086364,982.7254743983972
845164,"Lebanon, NH",NH,1055.2689579547718,1101.0789003295629,1279.11549229526,1394.8462774895452,1482.5221813637495
394459,"Charlottesville, VA",VA,1299.108905783305,1391.541347776869,1559.7780420712534,1635.7752184142569,1730.1599346778885
394763,"Lake Charles, LA",LA,813.1825372435145,1045.3224489407014,925.6436257745078,874.1834733501257,945.319540424737
394464,"Chico, CA",CA,1160.690286182902,1200.6919677624949,1309.0177116346729,1355.7682886051225,1373.8043903780697
394681,"Hilton Head Island, SC",SC,1265.8392365550178,1365.9670797409651,1852.5683874879544,1868.0055691594157,1837.884882094904
394346,"Athens, GA",GA,1076.1948997689844,1138.3963241104043,1314.982746537076,1472.2440878933191,1581.029875539024
394485,"Columbia, MO",MO,667.7891394426296,694.2888992508225,800.8628678027369,894.5625140612871,968.9962016761416
394726,"Johnson City, TN",TN,647.5401632195803,712.5094334842973,871.7566653857197,921.3005233763572,990.5974028853803
395118,"St. Cloud, MN",MN,958.1682740465608,998.060212556354,1146.03595411909,1178.1209058584393,1177.099024443977
394386,"Billings, MT",MT,794.1930481081465,906.5928457407572,1062.8037268239946,1126.163514216267,1165.7500101637108
395018,"Redding, CA",CA,888.2362649642747,960.0102070293186,1107.4635553717264,1145.203792502654,1192.3006855548554
394960,"Panama City, FL",FL,1198.0037875943935,1360.1827381317123,1576.9737160526518,1599.3030282181949,1589.4195754168777
395119,"St. George, UT",UT,1181.200335620836,1336.9795465966606,1533.318600821854,1594.6561195612685,1549.6838608823575
394299,"Abilene, TX",TX,870.2225567018571,932.7513610790364,1028.0595305898298,1082.6668790502538,1072.7898509280587
394707,"Iowa City, IA",IA,883.9629585848561,922.9981580904384,960.4967030506588,1018.5160321333678,1062.7521324675483
394860,"Midland, TX",TX,1349.8965341645614,1159.396017670627,1243.5256902424665,1430.7224542814497,1523.9050106501898
753869,"Bloomington, IL",IL,618.0481412965655,650.846256704494,751.476714276525,806.9941676951197,925.241363512447
394651,"Greenville, NC",NC,811.4273765235005,863.9148271128116,988.756116105387,1075.540533436991,1154.867709590803
394703,"Idaho Falls, ID",ID,687.082080212304,796.2090141184914,967.3165259500124,980.847464431365,1000.2467152943976
395066,"Santa Fe, NM",NM,1373.6419856756445,1444.783242212921,1726.95980845345,1870.734072374491,1907.371399675617
394359,"Bangor, ME",ME,982.6346742513416,1090.6034443868257,1241.592756507036,1320.4598557157071,1428.4404479487234
394821,"Manhattan, KS",KS,751.8816133221225,771.6284220248651,795.3577760061517,821.0280666401806,862.231866813514
394353,"Augusta, ME",ME,829.9277585436889,970.8106913838668,1094.1689795711031,1193.176366483547,1275.4439452310571
394867,"Missoula, MT",MT,801.4580725560634,996.0311372483864,1140.732811779522,1206.8654070521443,1228.3589044233422
753872,"California, MD",MD,1283.642013226421,1432.7381990663246,1497.93979767362,1538.4377358009326,1689.924341349406
394709,"Ithaca, NY",NY,1559.158788584,1591.7991305689334,2029.0452347705473,2044.9966138033917,2200.940701854621
394462,"Cheyenne, WY",WY,868.5224792699806,942.910196035118,1004.7692735274052,1068.809856561801,1104.0511853818368
394882,"Moses Lake, WA",WA,1050.1296278669065,1088.4001042197024,1258.5430322295604,1372.6674094242628,1450.6614167541495
394505,"Corvallis, OR",OR,1194.4037692650154,1225.5876078242443,1383.3211724988664,1528.3568017703087,1674.1441110357894
394925,"Oak Harbor, WA",WA,1052.270062113833,1168.1164480481398,1315.691216759628,1408.4843505140173,1493.5544647648628
