RegionID,SizeRank,RegionName,RegionType,StateName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31
394457,75,"Charleston, SC",msa,SC,,,,,1055.8927157272853,1061.0256777703735,1056.7949100137482,1057.3703272999396,1052.6569755921037,1059.872814565286,1060.595510762913,1075.3559668481967,1083.9680163628123,1093.9810866823907,1096.949026579216,1116.795313274944,1134.6321676308485,1150.382517750992,1143.5234019234074,1139.3898401542513,1134.2526172125329,1111.4206342629611,1122.6673347244655,1131.047705571566,1161.858775605583,1165.79575529187,1162.6173981384377,1175.3586532127656,1184.3471138974708,1199.4615761061816,1202.637620903873,1196.4888111389905,1202.1402088515422,1213.8013159092066,1225.4367882833772,1215.0458350065962,1206.7937359555135,1216.7385417495095,1227.756536530312,1232.8736523917635,1222.266864871016,1225.4872206313948,1233.2731788716171,1239.2445730424351,1237.0650634003364,1238.5823564405835,1238.337178055512,1238.7157739579445,1232.9315128502365,1239.2306374420643,1253.798727969846,1263.915876848903,1273.8582562523857,1275.181081539776,1274.3440171242355,1272.542183753989,1274.7776003342594,1287.451723069167,1283.3648642596404,1280.6601565037183,1280.7022473661316,1288.9112770928132,1298.5616350291734,1278.769920522302,1263.540548747744,1255.5983057182916,1265.8917200917128,1276.5482892919995,1279.648637868911,1270.4517286254604,1268.2658269658934,1260.4382561357859,1281.273510896422,1298.0449181689949,1322.8317771897237,1334.3573403729445,1357.1474785737869,1389.7903738255693,1428.691549296902,1470.8942084470625,1495.897111410721,1513.4826817482815,1510.3521853755212,1511.313849807043,1509.5495244057608,1520.958137546664,1538.9260780488844,1573.9076233692117,1614.3934305152416,1654.8554106726383,1689.6499087634206,1707.2657753942326,1713.019830451283,1699.549049437639,1687.5151703905653,1677.3673559653214,1679.8933064955163,1691.695562528718,1712.9957840744808,1726.9811833440772,1746.9096064319203,1762.4965964189994,1783.740977702367,1788.4455392278037,1785.4191993733932,1774.764650362739,1765.0213935891172,1766.3057449628207,1778.8418272801077,1790.4404466545573,1790.505688030767,1784.0602112956067,1794.4457969931957,1814.7195239481862,1833.208809474397,1836.2120763611151,1831.2413048922133,1827.1328945856499,1810.7514697604067,1803.1688912531242,1799.6876619170987
394648,76,"Greensboro, NC",msa,NC,608.8449650400656,610.7097088012409,614.573854446177,612.0682867817312,615.5184993843359,615.9886136906807,619.2710369095533,612.6664376615034,611.7005941165307,612.8068125517091,622.6627179685627,626.2482708117557,633.608017420727,635.3737240372287,633.840434063953,629.5831822832165,627.6702876356283,630.0922263255835,632.9045389852674,633.2488949695202,640.6814761997816,640.7921652455093,642.0943110048786,645.6772510923022,645.7383799265508,655.242859795631,659.1195906758671,663.9893724619589,666.7968904817265,666.7982106541435,672.622062056317,670.1788383150824,667.334222529132,664.8427105536155,667.8516885974594,670.1616899626295,672.905800075105,672.9777675333808,681.3096875958411,690.1349686597823,695.3729757264772,699.2357851763591,700.3277431370004,700.723988844734,701.4296810922748,706.9171074373469,712.3825369603301,710.6858109424019,714.6086066991127,713.576449320571,720.9132697579001,721.6334316704865,729.1886019050385,737.3328820582072,741.5125291660031,747.1904558148433,743.1916235197278,743.6694229433862,743.1438401588467,745.2607371798625,749.9534286714207,739.2293102009821,748.9266981390509,749.4337473822815,763.5594234229096,764.5426193668634,763.629155742808,776.7335626780255,785.1797457237486,793.1103978449091,790.8377525635736,781.98681362316,779.8832760036843,782.3152397870855,800.2710454790907,820.7346096364624,835.8469071395393,839.0241242937899,847.7606273631347,857.1697709871877,881.7879607926677,897.41470626175,916.6044078899836,925.7280749154532,946.3384431727932,956.7239803487363,975.5200587746776,986.3406744455693,1005.6639916356319,1024.5270156381391,1045.4994735159135,1045.4179812671302,1035.7568990672355,1025.1080209285665,1036.9401361994533,1041.5214569090256,1032.6506602169281,1023.2718500113136,1022.3527009943408,1036.765575183054,1041.4348740748248,1052.2930150111874,1058.477242064165,1067.7528487807556,1072.0711338262213,1072.9748992291409,1074.8356112823344,1068.3211917585952,1065.3922836142224,1056.998708579291,1061.19058789781,1072.9355620788972,1097.7950426078569,1113.0048348646671,1118.3283286381006,1116.0124634439435,1119.6546911049622,1118.2496159560264,1113.7627884256067,1105.156204907649,1098.404242342098
395134,77,"Stockton, CA",msa,CA,,,,,,,,,,,,,,,1044.447449634319,1044.4986216027723,1017.2895766451369,1042.836372265638,1069.5836958884345,1071.2440793262592,1087.800460980378,1096.438050427373,1132.6961002770809,1128.2860178503472,1127.8923835726303,1135.2182521427912,1138.1239268713232,1161.7552843896317,1184.6050782366108,1203.0831646516074,1202.7739883570898,1235.9741837518939,1259.0502131545882,1265.2613723357356,1221.6782910071504,1225.0081962053691,1244.6591664663206,1270.5274970833536,1294.7602129357851,1314.946233199021,1339.7605325745064,1329.3454837795425,1320.1836428758374,1318.9232982583555,1335.022424896971,1350.9508128019315,1354.2986081905183,1338.0530400101582,1340.5066637091072,1333.5730326295566,1355.2165235036557,1366.7774392638316,1395.7132738926039,1417.8857559779788,1422.9631254274439,1434.1153712840674,1423.653260462336,1436.6616267003253,1444.948564105723,1465.0375100951228,1469.5827771933377,1488.4147345192691,1495.4096622676632,1502.852589725372,1491.6698348173015,1489.084195988921,1511.249766898743,1531.8546863735492,1553.3097318613704,1555.5933982526178,1564.6754780479746,1597.5549178859735,1620.2562772578121,1640.9632748539013,1658.0208355191105,1681.076404386889,1720.8220437147281,1747.765074495479,1783.429897076864,1796.4536331033457,1826.5612698878797,1814.8037587296108,1794.1704933061733,1786.4638452694824,1797.2235493978858,1841.991025676137,1839.7798130342862,1861.056820755551,1863.6299753994836,1889.05610061796,1887.6861067513316,1891.9356576601765,1885.950927114808,1884.409353149593,1875.2485314034948,1854.249882734559,1841.9521793911276,1839.2924208726079,1860.7327770873862,1863.751921534077,1878.9349259106696,1874.4423085176043,1894.3380222878975,1898.6618372580542,1906.2431464911715,1896.6506515811673,1882.5775631636402,1876.231691927878,1879.9923905058035,1894.7448570661968,1922.018373930922,1952.5787696066145,1970.823813570343,1976.3727034911174,1964.9504673626286,1962.1136870529476,1944.538457833612,1948.0429566431076,1945.5686462511758,1933.8835661090106,1928.7949537037039
394440,78,"Cape Coral, FL",msa,FL,826.1933407804202,847.2806025260016,852.3487913192004,884.1043295061846,898.2781645388472,917.234882761267,924.1859700419465,917.6744124351558,927.858375500989,929.0534798578777,944.0683410265908,933.121917936098,944.4874137398896,945.3815925270458,980.9851107703447,988.0018080178949,1003.2251985981393,984.4925992464215,996.8695290620178,999.5177172774729,1020.6002946001398,1020.8777301622954,1033.4979479979115,1043.185219075807,1042.2483251077767,1038.4729014285765,1036.9720170130738,1047.3696864696315,1062.9772327957753,1076.4808228433253,1085.5083585997625,1076.7343507956703,1065.402583232372,1069.7161243534229,1080.6212772743563,1096.859048305987,1097.7193856579147,1115.093177596245,1123.2912820726074,1134.6985650114368,1129.4915680864099,1122.5426042639406,1116.8545148041749,1110.6989414734214,1108.8138552241212,1105.4277638497674,1101.8216030451176,1101.5938200245428,1111.3318969641361,1128.2190562563808,1141.88018777475,1148.6714796581841,1146.9471304398191,1148.098181196422,1149.053846624757,1157.3335911822232,1154.5139686086886,1171.6291107642965,1171.8500989169797,1187.7605744676864,1183.1355989753404,1193.6887285993253,1203.3026151305041,1205.0504894944454,1202.4176132917955,1198.6249991315437,1202.9609225801153,1219.145551329984,1218.3786234177633,1218.5311755172147,1223.7449651669624,1240.182768506402,1261.2412909520224,1255.5603067912157,1270.7561192131243,1279.1873265534532,1312.279247247773,1343.6121622864239,1392.5550976112834,1454.6530479881048,1513.0443643552105,1563.411037700327,1600.3971672772386,1654.0779237224442,1685.3356112163474,1708.4184170959356,1693.442413567662,1727.5275282235739,1754.801735542498,1775.3126330076552,1758.669763659609,1747.512326178475,1758.004364812157,1796.1713293740108,1841.9373953973416,1885.1638288240076,1904.8321814401538,1908.2537925993201,1904.4792214942786,1886.7876211595008,1856.7047838138383,1833.277382686933,1808.6230762695034,1817.1868934261406,1811.5060231565922,1812.0998094524703,1806.2390776787772,1802.5233854554176,1792.0306681520574,1776.345942907163,1771.2779007343552,1775.2655273654902,1763.0074820029804,1753.9791892443445,1751.3355733579194,1759.8183090116293,1763.9079616783858,1759.143584460177,1748.1584476715718,1737.6081085743874,1718.0617520231553
394399,79,"Boise City, ID",msa,ID,760.5032371331267,758.1621275857152,770.9955762360339,773.6865016655324,785.8492838167067,787.1807570051719,791.9216391974601,793.3132538585904,799.3465346768455,800.0363178794111,800.6779193505977,801.3311624322074,801.2068924074264,810.0318017765285,813.0015536368085,819.851883469084,816.6446197840971,823.7337877480643,832.5910534635874,844.8108763598191,848.473526074315,850.1505314162113,848.7157067724864,848.723032388869,850.3229076771211,855.6564176416331,865.7021103546215,873.3981646524654,881.1092952140214,886.5901135240199,892.4792433361723,901.9540957110543,909.2707297635055,913.9809061603228,915.1596104345065,912.8837793774178,918.0044957457814,927.7286584753026,935.4995840199482,946.8209788463314,952.6802319511661,968.3740745379212,977.8900496398862,987.6509111575549,994.8532145210401,992.7587367432512,992.9773065997828,991.2990382764982,993.1655963966214,999.217811499891,1010.7354584672264,1027.1006894755492,1044.6600712222644,1056.3613921391645,1063.4029501750688,1061.8946321169306,1062.5766515377536,1065.0196059063428,1062.2492893235644,1062.3893342281392,1061.1373814396966,1068.5592582318834,1078.3611157958212,1084.7033701745572,1092.8958696084505,1095.6089051747006,1111.0398194879785,1123.1370020950367,1135.791046098077,1143.4164999961458,1148.2497304428498,1160.797683243285,1174.0582502219697,1196.724263621621,1227.4391197863974,1276.2641072683596,1333.3848894938737,1383.8946097064195,1412.5340453308702,1425.8546018557072,1416.8991483174577,1404.915707792407,1396.0823043063508,1392.5987876735262,1401.8873091741855,1414.9402344228738,1438.9348971897314,1463.3373192876427,1491.1276735675651,1510.7099207801277,1522.1960699046604,1520.7340596446018,1507.6641543637572,1480.921964694771,1458.6703397449521,1441.9982837800217,1438.8517147010898,1444.9425927497412,1463.6084903473188,1479.3535089220259,1483.423800836469,1482.398481098926,1479.330823770162,1472.864160679964,1458.4925497694724,1448.9263835407414,1427.4378303085582,1430.1716069592517,1424.1515088562905,1442.5745735147736,1450.3060381939945,1471.3653380929995,1486.5861169949153,1494.0651800695925,1501.5793834549677,1504.4342018688876,1501.6910516318062,1486.9086928947802,1472.44091867831,1466.93626172878,1468.427241416931
394484,80,"Colorado Springs, CO",msa,CO,838.6308321785368,853.4001402027282,860.4788384037872,860.9601637732793,868.7945415680032,863.7621993209667,875.73340758443,877.723068384507,890.1586300427815,894.9777482416439,897.6576224326026,903.5043641037452,906.4190642219861,915.3327566410627,915.8687588670281,927.7211143749835,924.7696044057694,945.4342356531855,944.6523274443729,962.9357657088641,960.8685370502579,974.7254921477501,974.9411348454976,985.6835668801773,984.811422214781,996.1610196595351,1001.0564025569945,1011.1353970604135,1021.4593544221682,1032.4151571508023,1040.891541100594,1050.5508906736165,1056.2402274714852,1059.606979300765,1052.7009918079314,1066.4600315677385,1082.3266947821335,1096.8152533977661,1090.4159323866613,1087.1823387316824,1092.196582659523,1095.032869447462,1105.755314488596,1113.2287939897647,1120.30815165672,1126.2826472075085,1128.5289690942923,1134.2645808731313,1132.9711637105995,1140.7315465432353,1147.2003102863175,1158.1643201489667,1162.8339988277419,1169.6089206829313,1169.1196071652641,1182.1210141642728,1185.5160925366622,1196.3989562415677,1182.349610476859,1191.731839204139,1194.3396826347175,1213.5642508982799,1215.103378782035,1212.6369602032007,1206.8554337347914,1214.1255444241938,1226.4025759788765,1241.512746499768,1246.840221009623,1252.5592222733837,1254.4779758717389,1256.2918654535656,1258.8950228396795,1272.2879322875276,1291.9855988853546,1317.5257847067776,1347.5725194489075,1385.0020010018134,1431.7696185376988,1469.4919855642102,1479.3411143356018,1465.2109771669766,1449.0064113767423,1440.6804748508014,1443.2768691656604,1448.4288641780356,1463.5447048731205,1481.4962991565628,1504.729073699384,1530.1093597085828,1555.5720975537315,1558.2866826599218,1552.75895757737,1538.0481181944222,1528.7456790840477,1521.0943582313546,1517.5617050499193,1518.9650843241182,1522.9620638338058,1525.0994881022477,1530.3845130603966,1527.931908847634,1529.8077535594916,1525.34045620736,1529.771647145487,1524.653620951523,1526.6806075288655,1520.2638071369095,1518.1737804432362,1513.131120916685,1513.7553338223363,1516.1294170977624,1524.6251140740762,1530.3690645514055,1538.6316721846,1532.6542856514752,1529.848064770663,1524.8850081797757,1524.3417599895524,1516.2977423408352,1506.1242015294647
394798,81,"Little Rock, AR",msa,AR,699.7397025271322,698.8070384481036,709.152421651149,709.7323329342727,717.0405634249272,717.9625599641219,722.9784155948757,726.293216279854,723.6927952219827,725.708016851291,729.4552973914448,729.2674302410605,727.9111645504611,729.568649977569,733.6551584177624,738.4720155052843,734.9209669765502,731.977122438903,726.6795489020701,733.543246062556,732.1498808260508,740.8205717042844,742.1462112895487,749.3939833679754,746.7979051915453,743.2009728481188,740.3061575927584,740.2270080309619,734.2434445307905,739.78339372906,742.6004295350334,750.8977753842041,748.9369874642534,750.5815018324337,754.2382124978664,748.0964404605637,750.0211916911142,748.78141274152,755.3046329562912,752.2176314190182,744.7440155427798,741.2083370994375,742.5916928976284,752.7625955085531,756.3356949576367,762.5718888578647,762.5283756695578,765.1975594728868,764.4771789195115,759.9439445041896,764.3881748702528,761.551958550356,772.8287328187204,779.5269976235633,792.2642290156364,790.2939049926389,787.2428733052559,782.3438141992307,780.8279352430187,779.1254616643727,774.7717312515987,776.6086458078006,778.2563375671965,787.481180450538,793.2431565693344,802.2631084236273,812.7585960373345,825.2356502665316,835.3901655371067,834.2312078125942,832.4098533608793,827.6664644046671,828.0458716423193,827.3364616702643,840.0826244567147,860.8182350381694,876.3788202126954,894.8257253592044,900.1694178604416,914.2941927209519,923.4179578592638,923.8561799770907,925.4426014960535,911.6668424158021,921.7308816658111,927.4211322149781,939.1755726174306,941.401854489973,950.9005672305951,961.9153195146807,977.9936634116153,974.9741560869005,969.4374098187368,954.1972359622239,962.0466753923305,966.5623346341971,967.2215945244734,958.0379559015995,954.6423807464014,968.1634648861628,978.3042537798786,992.8454252032845,998.8460714210739,999.6788735466747,1004.8686673636493,1000.442931498624,1000.1594504433677,993.1956390884321,1001.1667530210243,1001.3643329307597,1012.5117995781571,1009.2809130963524,1024.8815033192925,1027.4843221543094,1038.4968537809054,1040.1729970659171,1037.7022037029408,1032.6188797989296,1028.464789582946,1022.5957301341954,1009.1072006072005
394766,82,"Lakeland, FL",msa,FL,,,,,,,,,,,,,810.2013331557117,817.5226992697383,821.7752417456212,823.4292765938933,836.7934145127177,859.4514184527239,861.5674305859756,860.3990997468007,876.0685374057545,880.7873830265507,881.6175272275566,863.8267188663142,864.8014496371918,854.0253177007738,860.9006941530423,861.2461904132883,884.9664097196588,891.9464283992531,899.8897545084828,900.0161131262786,905.4204258337279,920.6320125478223,925.6776638239598,922.106980450808,920.8984413906752,927.8763393087421,942.5548575282776,954.8350907405427,966.1065741782311,984.8438294855458,998.0877824367684,1015.1673701117775,1011.3464767572192,1014.4237048338478,1019.2162143156477,1027.298973208314,1032.988427616363,1032.7437073880626,1047.23893415896,1053.657903508275,1052.8840241128812,1064.1913086728318,1072.530263402921,1094.0813327055685,1098.0998137041659,1103.038224715349,1088.376289914593,1086.152482886122,1109.000904033487,1126.5927569947344,1135.9974393684515,1167.5451264379542,1158.246623668895,1153.4916857111093,1128.5075651467134,1152.5875617964873,1183.0138703732264,1187.1590717685312,1200.6080211577562,1191.8219897930596,1196.6362126016745,1198.8274872467366,1216.3804360265633,1238.3417871351403,1267.2293863186428,1309.1790072526642,1367.0678669278955,1416.8434016549293,1446.5811075050233,1454.2391737562748,1468.6029831764026,1488.7213686730433,1503.761671879662,1510.578724351511,1522.8048204704612,1545.4596125593573,1573.3897818427577,1595.3736719718393,1600.9184445162698,1583.5549490306826,1576.5224409726884,1563.653552511815,1576.8477498707591,1574.8436367719496,1588.9414043000008,1590.1669119566618,1597.0506027122194,1594.6118222484295,1601.6398676191684,1600.8093695327411,1599.7931150438294,1599.6460931328227,1592.5936281199565,1580.3665080790206,1567.8161142858619,1574.6918305367415,1590.7939452401404,1600.75110410299,1612.332079390698,1617.9006803384855,1622.5386232353576,1614.3433223871327,1609.0526242557169,1607.8963167194297,1599.0076392506257,1591.9627181160074,1590.57605141604,1599.3508673557117,1605.682561426397
394304,83,"Akron, OH",msa,OH,,,,,637.1659223974888,651.481375179341,686.0493713988448,678.9422375171807,676.8014091019636,672.2705977457118,672.1823649650386,672.1619804345959,677.3797980653343,682.5988652219697,673.8543604117414,670.0824238402062,676.3721622154926,688.6352989871284,697.6734652752805,691.6775005585862,688.0315339996306,683.3023658558764,683.826935788446,686.7515564549346,689.475931840237,705.2905349318045,709.2946955775617,,703.3573181809022,710.2137051928747,716.8491253657257,722.1987562638736,709.3837107090251,703.5849745314619,701.7642802340898,713.4769256609006,718.6870148549029,716.1425762653306,718.4177724854204,725.8101365140524,730.4598547945649,728.7271138153511,727.4003118419812,728.8983280732214,729.4506452932984,730.0197553981702,735.2352018419604,735.0489509927369,740.3367356617549,740.8088153594526,751.0617288180833,748.456815214926,755.8150952442359,754.2030409622683,760.4943487548502,761.9130872448198,768.3225638925089,769.2793184784485,770.0131180755079,769.1164107060923,771.7451137429281,766.9531647605475,772.020635321364,776.7083971748976,793.8768596829501,801.250126958134,804.3506859481382,801.1144436550544,797.1764662925538,802.0743861350674,803.6596014680116,816.888792006295,818.8383076139949,823.2501121747445,820.0649864071737,831.8540438689029,847.9390593247356,867.9861404852335,878.6093737236853,891.2901648135842,888.3649625348899,883.5441415188444,884.2492574825899,890.3205668335933,901.0650369649074,912.9534096437555,925.858786337678,942.2149777873299,949.1300893008291,974.4869875895706,977.4444597917853,980.8741670982773,973.7497119637209,975.7373438252444,988.9058141075425,1000.9765219431151,1007.3045543413913,1004.9558624380842,992.1514348622832,1006.6368554048742,1016.5240858098512,1035.2002340233644,1038.4214378844802,1038.3557520235324,1033.0591790794788,1028.2535348456884,1028.9412893896895,1035.3002264392776,1054.7756262117616,1061.3909144458348,1066.0919894462008,1060.186022079016,1077.0197049397502,1095.2556848021577,1106.6281422443637,1109.986607502577,1103.1862136617606,1108.9112123044652,1113.6592217462708,1116.1140581146797,1123.5128205128203
394531,84,"Des Moines, IA",msa,IA,,,,,,,,,,,,,,,,,873.007678329241,877.7445029548112,890.9187396775652,885.5434160768593,890.4459859202224,887.7076254213729,882.8110834798263,865.8734496901191,868.3654659749486,881.652986806853,901.7504096342999,914.3033396998723,914.4129843693298,918.9386100538333,917.7442487329395,916.8584704222557,916.1270371129741,906.5255378280029,904.3633948880134,897.6302137415275,891.5612464891403,894.2774585273974,894.6114950454564,907.619405872446,911.3821031309708,928.5371077579815,930.1065581340497,929.8211922432447,911.5450038868061,907.5054291077752,902.9939249218736,911.4740716412246,908.3488294596144,912.8590592868725,911.3059896777152,923.0378695868002,932.0710122756674,938.1457235083416,948.2948919177956,946.5384093630665,948.9931676334197,935.9649013489224,932.625376585091,924.0561157538334,928.3272811321038,930.2177213179053,935.3822535769089,934.6637625719449,934.0350131261397,938.9010333625616,946.4648077707759,953.3871216878877,950.2872501101934,953.9587294882838,950.530568109665,948.0498377120055,942.4302762833572,946.1910524780792,952.2073689886239,956.7076103369037,961.9957029734132,967.3599528477775,974.916656389008,980.6628695029002,990.0508266431126,992.8909104921331,993.5308073840029,990.5602277456981,991.2608428808331,998.371418662022,1007.3867213715076,1016.8332130321339,1028.5941346419881,1041.009422054874,1059.0293027601776,1062.4569942030314,1065.0718912399673,1055.4545161597646,1053.935358060573,1051.4205606200142,1053.5489496179277,1057.1520917085859,1065.0617222329356,1070.4600113849363,1075.5434583480821,1079.9461661036387,1086.7209424951657,1090.446575124923,1087.02077970291,1083.0510915865648,1080.4239464816428,1080.668697306734,1078.4527821267388,1081.0293956865503,1085.6894415564739,1096.846082112949,1105.2832250140411,1111.4686739741296,1115.4436720864612,1113.4875497808912,1110.5702468063391,1099.8816634291834,1090.1673377118836,1083.2069334983798,1083.2818067073488
395115,85,"Springfield, MA",msa,MA,,,,,,,,,,,,,,,,,,972.2573572699276,1001.3484068783913,1000.9644014276606,1014.8732343074681,1009.2943198031886,1001.873455174069,989.2700976140861,980.5346030372948,987.5537555497145,1002.2844519974085,1015.457424117595,1029.1640097166323,1033.7774979854491,1026.662185182817,1033.2382235202097,1026.5952109437849,1043.705109342713,1030.3386655532022,1040.877302563878,1028.1377390882658,1033.6836091080215,1039.8552055903222,1050.0605136723798,1061.4182634125984,1058.382515748941,1076.2217171503858,1084.8323267714227,1101.036543310797,1098.5731156169609,1089.305996018722,1080.316132246078,1081.5014471798693,1088.5722868705427,1109.6981814476817,1115.5346731225736,1126.5580759669456,1114.45770934351,1118.4933508800877,1121.0556237311555,1132.129434468486,1133.1815101031266,1136.3998272348122,1123.6489627864232,1127.8072235474572,1143.9071150734724,1176.3363737143052,1178.2457094561294,1185.2795395385306,1180.6161430815002,1196.1588243362191,1196.3915710583765,1200.3646307733238,1227.4601105527208,1226.611374313944,1248.779106160573,1230.8680364077964,1254.9757952977143,1264.9248272163625,1279.4443989889908,1270.970610996269,1263.8293930980303,1272.8590417495795,1294.777242872874,1311.507529835743,1318.156589937386,1322.3694705210974,1330.613272097545,1339.0484280740357,1355.9362720999595,1364.5240778714237,1400.6600613820958,1408.7259584226117,1427.6779927658156,1414.7038755343071,1432.0696992384826,1442.051882563001,1478.5037108579559,1488.8796983114703,1526.779250033182,1535.2756895006246,1530.0721406115244,1517.7253855408558,1533.25033130213,1560.6215269634877,1562.3449709221736,1549.2887320562054,1546.7770362995975,1560.2160406542914,1564.1579412202425,1596.8231722214884,1614.2639960739289,1615.1261426964193,1622.1328821048182,1634.5827837580875,1666.7758725184497,1670.17935168479,1659.6345639657968,1649.8894155284668,1648.3223635977995,1672.781012237597,1688.6108871287267,1689.073989037181,1700.7786764768175,1716.1988058381246
845159,86,"Poughkeepsie, NY",msa,NY,982.2816002976364,994.2563059425772,1013.4951411141819,1024.4662368971626,1023.9603928763798,1025.9771849537037,1030.170892398103,1056.198818183746,1068.307208534728,1068.9416051046087,1052.1153813001702,1059.598040062164,1071.7546906815091,1082.1523325836204,1075.4643378682283,1079.5427933658134,1082.1752032971617,1084.8555525578493,1084.1873391920662,1086.632401605914,1094.7644773972272,1092.2129524166958,1072.9284790296729,1081.155513941274,1098.313329914807,1130.7269388486252,1139.0022026339623,1154.9716932986057,1157.6264905007492,1167.8757007330853,1160.2169077499386,1154.066568264025,1158.1585486895801,1155.3811067730644,1176.571294874937,1180.2947737640352,1204.0066100760753,1202.01210972102,1201.3356907994544,1200.2838521477956,1205.45071695508,1212.7582398187708,1217.3626790575559,1232.3473499531444,1242.8640691423739,1252.3157051796218,1250.5861722540053,1253.144599260567,1250.391374280535,1256.2306462897932,1258.6187787313702,1268.586997556643,1280.3243355508914,1295.2343881236313,1307.721103832,1317.6083591522315,1316.892280715255,1315.685656064684,1311.567066491736,1325.5079972067583,1331.382890624469,1343.9851948345088,1352.712191865021,1362.424002360694,1369.5452519655898,1385.5773614682118,1405.3734310312957,1418.7346145862743,1413.542058901558,1437.5255395665918,1476.856931585322,1497.4292160623722,1520.089118513168,1490.9626041810843,1518.3535839520216,1512.3845214430196,1572.763879469196,1569.7277279199207,1614.9826632466084,1616.277351134638,1655.837818465341,1654.5180257709465,1681.5058586268221,1682.997814395132,1706.3032664838966,1717.9201376233125,1742.7868104769345,1747.3021500928141,1758.815886105212,1785.4573394492106,1796.8551901113894,1806.8211614992813,1792.70648506834,1798.9633821857578,1780.8982214091743,1805.613851759246,1800.1632975902687,1822.2313611949344,1815.6350576302573,1847.363653138164,1862.6422266625748,1877.120846422376,1874.4146811916949,1885.3878052227562,1878.2425819317573,1885.0903750529942,1900.712144272484,1907.4123045061574,1928.4095321700297,1916.7599521014968,1955.2540754113945,1949.8671684460194,1959.230015714857,1974.9791861776012,1985.6646219446793,2022.9105910284616,2028.4180049709416,2047.6551659045294,2029.733924299095,2001.7595040644342,2015.4174603174604
394931,87,"Ogden, UT",msa,UT,716.1865572653304,716.8076930969953,716.9960744112411,728.5740162021578,735.6918147939037,733.8514994418105,732.1582302371697,726.9749218157211,731.7461082907216,731.9424718469261,738.7070569690754,730.9939685524035,735.5418021896495,742.8817832825771,760.7825259662384,752.5547276381218,750.6609098474605,760.7509146494712,785.8197384383634,797.8257318929622,800.9272119525025,802.7193333064496,807.8622159440558,806.2263103109942,819.7709324414354,832.9933914039541,840.4861166145743,843.2473631943274,835.6589137235777,845.8542322804725,850.1252610792576,856.7701866849353,850.2006403009044,832.8200498406546,840.1284051522006,848.9506707828607,865.0800026166797,871.6634758810444,887.724935259678,906.6017763004032,919.6747449443321,925.3984563684747,930.6040564587788,928.9760943506576,928.4362663545829,920.8789204072593,920.4109979871168,925.1996680721473,926.865247281173,930.8665975167747,940.0387640872706,964.2819848600178,982.9623520086378,992.232716043066,995.6316316219551,1001.6672435811322,997.3609311078343,995.2349884819794,986.6171833280359,991.5837137807423,993.0482063337632,1006.1004316052589,1011.5153114038446,1016.0127745682728,1019.3809157478618,1022.9025594696967,1039.2347519278135,1046.7904208831678,1055.1762209880603,1053.8092664541352,1067.3401080185379,1060.9593765000136,1073.2957755941757,1072.3560168278061,1100.1016413055215,1122.2483471199725,1149.2466064775738,1180.056073760755,1201.0099882834083,1230.9751118307104,1245.4558269802064,1263.4310145599345,1263.1589466591515,1278.9677979476367,1289.2762021539836,1319.796938621767,1331.766955820388,1346.7273567481916,1358.7053843042047,1385.40958870604,1397.2679167330384,1394.4587370074041,1373.6639712005497,1374.4245088176212,1374.3317017603622,1375.8522919928002,1368.4531076389683,1372.5998072884756,1391.7631820436684,1403.1232639602672,1411.065038210642,1411.3320958674553,1413.864866196395,1409.9038341449136,1399.475061515736,1402.4125065431242,1400.599200977996,1397.5658764947352,1383.0730883954639,1379.284899671641,1387.9721557007574,1398.1016310418802,1425.646451964416,1435.4388850819735,1444.084541295916,1426.442426392194,1415.6871643939455,1405.686563294673,1408.9109899521247,1416.4026088042472,1415.8417791273052
